,OR -> CE,CE -> NO,CE -> SU,CE -> OR,SU -> CE
2020-01-15 02:00:00,104.34015537821983,172.39013920312976,11.50611335510005,0.0,0.0
2020-01-15 03:00:00,105.70560000000003,174.36720367091,12.278113355100032,0.0,0.0
2020-01-15 04:00:00,110.15821694200014,173.23520367090998,16.708113355100117,0.0,0.0
2020-01-15 05:00:00,132.87206907799998,198.90710367090995,9.388113355100032,0.0,0.0
2020-01-15 06:00:00,178.9531586017801,237.34720367091,5.329096587680084,0.0,0.0
2020-01-15 07:00:00,132.58230000000003,262.3441036709101,0.0,0.0,67.23689233630006
2020-01-15 08:00:00,53.553600000000074,276.6900645076001,0.0,0.0,76.28000795213998
2020-01-15 09:00:00,15.262499999999928,276.73668639967514,0.0,0.0,82.35634382918002
2020-01-15 10:00:00,17.180000000000035,280.3830645076001,0.0,0.0,79.40856086816001
2020-01-15 11:00:00,5.130300000000126,282.79766410204775,0.0,0.0,84.08696175018
2020-01-15 12:00:00,2.0936000000000026,275.5763328329699,0.0,0.0,93.08287165115999
2020-01-15 13:00:00,0.0,283.82203491470005,0.0,23.416400000000003,78.15733310614003
2020-01-15 14:00:00,0.0,284.5028349147001,0.0,29.54999999999989,78.36303418114002
2020-01-15 15:00:00,0.0,286.27811342817745,0.0,22.289999999999928,74.20370324381737
2020-01-15 16:00:00,0.0,287.0120349147001,0.0,20.63640000000003,66.95175817034013
2020-01-15 17:00:00,9.313600000000042,280.3420349147001,0.0,0.0,51.735939217180004
2020-01-15 18:00:00,39.997600000000034,286.3520349147001,0.0,0.0,32.481433284160026
2020-01-15 19:00:00,70.07491908405164,345.1328349147001,0.0,0.0,17.02802457716003
2020-01-15 20:00:00,79.32491908405156,353.1609349147001,0.0,0.0,15.128197711638492
2020-01-15 21:00:00,46.70080000000013,323.9295645076001,0.0,0.0,17.184789901496064
2020-01-15 22:00:00,48.227600000000045,270.34896450760004,0.0,0.0,34.04592457716004
2020-01-15 23:00:00,93.21799999999999,227.68240367091,0.0,0.0,52.695975213900084
2020-01-16 00:00:00,118.07360000000008,203.63977636007002,0.0,0.0,31.87870095379995
2020-01-16 01:00:00,140.66360000000003,178.57567636007,25.549299046200016,0.0,0.0
2020-01-16 02:00:00,139.44457442000004,180.31977636007,21.489299046200014,0.0,0.0
2020-01-16 03:00:00,119.06347342400007,177.42977636007,8.429299046200004,0.0,0.0
2020-01-16 04:00:00,131.91328302000005,180.47977636007,19.769299046200032,0.0,0.0
2020-01-16 05:00:00,150.71813789300006,198.39977636007,19.92929904620002,0.0,0.0
2020-01-16 06:00:00,148.46971472742013,231.47977636007,0.0,0.0,35.02336213297991
2020-01-16 07:00:00,137.28420000000006,259.05117636007003,0.0,0.0,71.07406410399994
2020-01-16 08:00:00,88.26359999999997,277.56147636007006,0.0,0.0,75.25939297247594
2020-01-16 09:00:00,54.453600000000094,290.10977636007,0.0,0.0,87.88561206271582
2020-01-16 10:00:00,42.69730000000019,285.57371960957005,0.0,0.0,89.27969613047597
2020-01-16 11:00:00,34.183600000000084,293.44963311056995,0.0,0.0,95.31415877847598
2020-01-16 12:00:00,38.50359999999998,280.46977636007,0.0,0.0,100.02297767047594
2020-01-16 13:00:00,0.0,282.96343719676,0.0,6.766399999999983,97.68013798313996
2020-01-16 14:00:00,7.961599999999967,286.19723719676,0.0,0.0,75.97634484216
2020-01-16 15:00:00,33.69800000000007,293.0648371967601,0.0,0.0,52.45741928449597
2020-01-16 16:00:00,53.995900000000105,289.59483719676,0.0,0.0,47.58115168249597
2020-01-16 17:00:00,55.80160000000009,281.24483719676005,0.0,0.0,42.41774594113997
2020-01-16 18:00:00,65.90060000000004,282.89956799654186,0.0,0.0,25.441204377139968
2020-01-16 19:00:00,70.71192452535001,345.56563719676,0.0,0.0,21.228310753139983
2020-01-16 20:00:00,58.98542452534994,345.40563719676004,0.0,0.0,25.478210753139997
2020-01-16 21:00:00,29.350000000000016,321.14180639697815,0.0,0.0,36.498310753140004
2020-01-16 22:00:00,58.04000000000007,268.41563719676003,0.0,0.0,51.88831075314
2020-01-16 23:00:00,81.16530000000006,239.11877636007,0.0,0.0,67.06701075313998
2020-01-17 00:00:00,60.0937312816601,206.12977636007003,0.0,0.0,71.95131075313998
2020-01-17 01:00:00,50.480299546499914,190.76977636007,0.0,0.0,61.50963007930017
2020-01-17 02:00:00,56.84247324749988,174.09197636007,0.0,0.0,34.90563007930017
2020-01-17 03:00:00,62.45177518299996,175.72977636007002,0.0,0.0,26.01838160880012
2020-01-17 04:00:00,70.65185202299995,181.49977636007003,0.0,0.0,27.868381608800117
2020-01-17 05:00:00,95.93359999999994,204.16977636007,0.0,0.0,27.488381608800125
2020-01-17 06:00:00,87.91420000000005,231.13297636007002,0.0,0.0,64.19344072519999
2020-01-17 07:00:00,87.59392809704002,255.15977636007,0.0,0.0,95.39313123916
2020-01-17 08:00:00,24.773600000000066,259.70257636007,0.0,0.0,94.65011720113999
2020-01-17 09:00:00,0.0,268.53937636007,0.0,4.837241082459892,102.57983653712002
2020-01-17 10:00:00,0.0,264.93047636007,0.0,31.234033233259904,102.82678032711999
2020-01-17 11:00:00,0.0,276.33777636007,0.0,22.38212568427981,100.72467226314001
2020-01-17 12:00:00,0.0,261.31777636007,0.0,28.78639999999999,104.37256769312
2020-01-17 13:00:00,0.0,270.51777636007,0.0,32.36639999999989,99.72754457815996
2020-01-17 14:00:00,0.0,270.21857636007,0.0,18.98640000000011,90.46916873212
2020-01-17 15:00:00,3.3699999999999513,270.94857636007004,0.0,0.0,78.24497802514
2020-01-17 16:00:00,28.40000000000012,269.5773962950301,0.0,0.0,69.84035595016002
2020-01-17 17:00:00,60.01359999999999,268.28777636007,0.0,0.0,59.90308676016002
2020-01-17 18:00:00,61.068524131840036,279.31777636007,0.0,0.0,44.40151799615998
2020-01-17 19:00:00,95.17400000000005,334.11857636007,0.0,0.0,7.788310753139991
2020-01-17 20:00:00,109.15734845672026,336.19175642510993,0.0,0.0,15.15831075314
2020-01-17 21:00:00,114.56000000000006,312.41897636007,0.0,0.0,28.18831075314
2020-01-17 22:00:00,118.16269999999997,264.93597636007,0.0,0.0,32.871010753139984
2020-01-17 23:00:00,113.37480000000005,234.15417636007,0.0,0.0,59.51711075314
2020-01-18 00:00:00,62.27859335265998,198.24837636006998,0.0,0.0,65.44991075313999
2020-01-18 01:00:00,59.65810000000004,180.77957636007002,0.0,0.0,40.6516324328
2020-01-18 02:00:00,67.81764068200008,173.67367636007,0.0,0.0,27.55717469979993
2020-01-18 03:00:00,78.88560000000004,175.97977636007,0.0,0.0,14.60917469979995
2020-01-18 04:00:00,97.35535931799986,179.34977636007,0.0,0.0,0.45616679080012545
2020-01-18 05:00:00,116.22559999999996,191.66977636007,0.0,0.0,4.117002255800031
2020-01-18 06:00:00,116.9956,198.40977636007,0.0,0.0,2.4562070462000065
2020-01-18 07:00:00,84.0352439622601,213.02907636007,0.0,0.0,76.42406567613999
2020-01-18 08:00:00,110.24180501447992,249.30977636006995,0.0,0.0,78.52059969812
2020-01-18 09:00:00,84.87269999999998,255.42144516291012,0.0,0.0,80.99783632712001
2020-01-18 10:00:00,83.83999999999992,263.03404516291005,0.0,0.0,78.26121772924003
2020-01-18 11:00:00,78.0800000000001,252.25484516291004,0.0,0.0,82.01377282714
2020-01-18 12:00:00,57.14359999999998,245.64404516291006,0.0,0.0,92.66670231919997
2020-01-18 13:00:00,53.67930000000008,244.1656451629101,0.0,0.0,87.70937410816
2020-01-18 14:00:00,37.193600000000124,231.06484516291005,0.0,0.0,98.76123203216001
2020-01-18 15:00:00,36.44360000000008,241.89404516291006,0.0,0.0,84.92185897297995
2020-01-18 16:00:00,51.41360000000002,240.48457636006998,0.0,0.0,77.24243137314
2020-01-18 17:00:00,76.8335999999999,241.47777636006998,0.0,0.0,64.49607890412
2020-01-18 18:00:00,70.73300000000006,253.55717636007,0.0,0.0,46.28286735113997
2020-01-18 19:00:00,61.04599999999997,316.51857636007,0.0,0.0,20.40831075314
2020-01-18 20:00:00,52.129672953000124,314.33857636007,0.0,0.0,22.678310753139982
2020-01-18 21:00:00,68.94400000000013,292.78857636007,0.0,0.0,29.038310753139996
2020-01-18 22:00:00,71.3848,262.34337636007,0.0,0.0,40.32341075313998
2020-01-18 23:00:00,90.72510000000005,228.87027636007002,0.0,0.0,52.50281075314002
2020-01-19 00:00:00,86.11827674366003,199.41227636007,0.0,0.0,59.36261075313999
2020-01-19 01:00:00,84.69248627399998,178.71957636007002,0.0,0.0,29.034604447800056
2020-01-19 02:00:00,86.87966464099988,172.43167636007,0.9088955521999473,0.0,0.0
2020-01-19 03:00:00,79.18690000000001,168.54977636006998,0.0,0.0,6.8142044478000185
2020-01-19 04:00:00,90.90829999999997,159.74057636007,17.907095552199962,0.0,0.0
2020-01-19 05:00:00,129.00780000000003,172.19977636007,53.213489246859986,0.0,0.0
2020-01-19 06:00:00,126.56559999999996,165.67977636007,60.661225812199916,0.0,0.0
2020-01-19 07:00:00,99.09559999999996,185.90977636007,18.29736611039999,0.0,0.0
2020-01-19 08:00:00,64.22559999999999,204.52407636006998,0.0,0.0,20.90234908665994
2020-01-19 09:00:00,33.72559999999998,211.11057636007,0.0,0.0,40.49360064940015
2020-01-19 10:00:00,19.268000000000015,230.82977636006999,0.0,0.0,62.28323138620003
2020-01-19 11:00:00,19.923000000000023,234.38657636007002,0.0,0.0,46.940345872200055
2020-01-19 12:00:00,0.5956000000000121,226.34977636007,0.0,0.0,78.70479444460005
2020-01-19 13:00:00,0.0,212.91977636007002,0.0,9.581595375780097,87.21408080058015
2020-01-19 14:00:00,0.0,232.98977636007,0.0,9.928695375780116,115.1602997365801
2020-01-19 15:00:00,12.778115172199932,221.78247636007,0.0,0.0,102.78618697760008
2020-01-19 16:00:00,39.95475748807999,217.71217636006998,0.0,0.0,99.55693432512001
2020-01-19 17:00:00,86.21995286386007,230.68977636007,0.0,0.0,85.28955862013997
2020-01-19 18:00:00,100.97228857164997,245.92327636006996,0.0,0.0,68.90169368712
2020-01-19 19:00:00,66.05727815100008,302.41857636007,0.0,0.0,33.258310753139995
2020-01-19 20:00:00,65.37,304.51857636007,0.0,0.0,31.47831075313999
2020-01-19 21:00:00,71.78000000000003,283.91857636007,0.0,0.0,33.498310753140004
2020-01-19 22:00:00,90.96471142835003,254.39763719675997,0.0,0.0,46.17861075313999
2020-01-19 23:00:00,87.64011492065998,263.13837636006997,0.0,0.0,61.680110753139985
2020-01-20 00:00:00,49.26539999999999,187.54667636007002,0.0,0.0,52.40591891280005
2020-01-20 01:00:00,65.1356000000001,173.79507636007,0.0,0.0,22.44524053979987
2020-01-20 02:00:00,102.10982048800003,177.02977636007,23.404945607200002,0.0,0.0
2020-01-20 03:00:00,93.10560000000001,168.57977636006999,22.7249456072,0.0,0.0
2020-01-20 04:00:00,100.8656,172.43977636007,19.263775960200007,0.0,0.0
2020-01-20 05:00:00,126.19657951200011,191.91497636007003,12.143775960200013,0.0,0.0
2020-01-20 06:00:00,108.74106049702004,243.92977636007,0.0,0.0,53.73496135577997
2020-01-20 07:00:00,99.96839058406002,266.46977636007,0.0,0.0,96.94818521513997
2020-01-20 08:00:00,49.263600000000004,283.75757636007,0.0,0.0,104.25642261955005
2020-01-20 09:00:00,8.4236000000001,297.39977636007,0.0,0.0,123.41554095774993
2020-01-20 10:00:00,0.0,287.96077636007,0.0,23.605949164009942,108.07337433615999
2020-01-20 11:00:00,0.0,281.83067636007,0.0,29.877150835989944,106.35332963014
2020-01-20 12:00:00,0.0,275.79777636007,0.0,24.126399999999947,110.35831332114
2020-01-20 13:00:00,0.0,270.51827636007,0.0,52.49779999999993,108.53429037811998
2020-01-20 14:00:00,0.0,277.52067636007,0.0,63.06000000000002,94.06085104414001
2020-01-20 15:00:00,0.0,277.86777636007,0.0,60.74999999999997,93.20460101712003
2020-01-20 16:00:00,0.0,262.26857636007,0.0,55.18639999999988,81.48163887912
2020-01-20 17:00:00,0.0,266.15777636007,0.0,3.739473942019943,64.20065910514003
2020-01-20 18:00:00,12.56052605798012,280.95777636007,0.0,0.0,44.68407540414001
2020-01-20 19:00:00,60.34491908405158,334.36857636007,0.0,0.0,24.255823747748423
2020-01-20 20:00:00,63.814919084051624,334.90857636007,0.0,0.0,21.965614595748377
2020-01-20 21:00:00,24.434519084051587,307.15857636007,0.0,0.0,25.846410753139992
2020-01-20 22:00:00,13.123600000000003,266.66637636007,0.0,0.0,34.51451075314
2020-01-20 23:00:00,0.0,213.74497636007,0.0,3.6682000000000023,51.58211075313997
2020-01-21 00:00:00,25.96090000000003,197.33547636007,0.0,0.0,54.84451075313999
2020-01-21 01:00:00,61.341400000000014,180.73197993940997,0.0,0.0,47.256510753140006
2020-01-21 02:00:00,79.79610000000007,175.81917278073004,0.0,0.0,21.34178030645998
2020-01-21 03:00:00,89.27360000000002,174.46777636007,0.0,0.0,10.084737721799996
2020-01-21 04:00:00,96.73360000000005,177.45777636007003,0.0,0.0,2.3241964157999324
2020-01-21 05:00:00,120.63360000000007,196.45777636007,0.0,0.0,7.604196415799919
2020-01-21 06:00:00,111.31359999999998,228.56237636007,0.0,0.0,54.50343218940003
2020-01-21 07:00:00,50.12170000000002,261.08777636007,0.0,0.0,85.42111072013998
2020-01-21 08:00:00,0.0,268.59857636007,0.0,27.065404507081972,82.24990117912
2020-01-21 09:00:00,0.0,276.624600406752,0.0,57.0264,100.98348480512001
2020-01-21 10:00:00,0.0,293.0046957350741,0.0,54.508295492917874,105.49173016616002
2020-01-21 11:00:00,0.0,294.65777636007,0.0,76.18639999999989,112.24967066214
2020-01-21 12:00:00,0.0,280.4977763600701,0.0,74.35639999999998,116.13579873411996
2020-01-21 13:00:00,0.0,289.92777636006997,0.0,67.55909582372003,104.52003602312003
2020-01-21 14:00:00,0.0,292.0482972939922,0.0,55.600695823720045,100.11927428113998
2020-01-21 15:00:00,0.0,290.04857636007,0.0,49.33069582372009,100.06868597914
2020-01-21 16:00:00,0.0,297.12777636007,0.0,4.427095823719974,84.97672894016
2020-01-21 17:00:00,42.185599999999965,287.76777636007,0.0,0.0,68.92633986613998
2020-01-21 18:00:00,78.03851908405154,302.60777636007,0.0,0.0,45.84644690313999
2020-01-21 19:00:00,79.23491908405163,324.5832936324616,0.0,0.0,27.326310753140007
2020-01-21 20:00:00,98.56491908405162,334.2807120044617,0.0,0.0,16.59701075313999
2020-01-21 21:00:00,55.89050000000008,310.77097636007,0.0,0.0,25.970010753139974
2020-01-21 22:00:00,117.70080000000002,266.79297836973,0.0,0.0,42.40881075313999
2020-01-21 23:00:00,124.62240000000003,246.24337435041002,0.0,0.0,75.12161075314
2020-01-22 00:00:00,70.95022092466002,200.75127636007,0.0,0.0,70.20851075313999
2020-01-22 01:00:00,83.99686093577401,192.88805382718394,0.0,0.0,41.68851075313997
2020-01-22 02:00:00,104.87721951801228,183.06977636007002,1.1694892468599933,0.0,0.0
2020-01-22 03:00:00,102.30384022689314,180.33557159130305,2.8994892468600293,0.0,0.0
2020-01-22 04:00:00,109.5138402268932,183.65557289930308,3.2194892468600225,0.0,0.0
2020-01-22 05:00:00,153.3002402268931,187.63280712248996,48.04220611167307,0.0,0.0
2020-01-22 06:00:00,144.47384022689315,193.10977636007001,38.01815681969303,0.0,0.0
2020-01-22 07:00:00,126.48384022689316,204.31363917449016,26.857398828672988,0.0,0.0
2020-01-22 08:00:00,125.33177355067308,219.58057636007,10.030518273673028,0.0,0.0
2020-01-22 09:00:00,155.63112644932684,246.24977636007006,10.67152392852671,0.0,0.0
2020-01-22 10:00:00,165.44999999999993,258.69977636007,9.738555535238756,0.0,0.0
2020-01-22 11:00:00,152.24999999999991,261.15977636007,0.49005335079988654,0.0,0.0
2020-01-22 12:00:00,123.38359999999989,242.792861520503,1.0128434931668338,0.0,0.0
2020-01-22 13:00:00,149.85359999999994,237.44052838521688,19.002710185653054,0.0,0.0
2020-01-22 14:00:00,134.14359999999996,249.37977636007005,0.0,0.0,8.902797402326955
2020-01-22 15:00:00,133.39359999999994,246.93977636007003,0.0,0.0,16.802758940159993
2020-01-22 16:00:00,142.29360000000003,245.52977636006997,0.0,0.0,29.115583903399937
2020-01-22 17:00:00,166.15360000000004,245.43977636007,0.0,0.0,20.498774636000007
2020-01-22 18:00:00,137.7813,267.89847636007,0.0,0.0,52.070827110159996
2020-01-22 19:00:00,172.04800000000006,316.67857636007,0.0,0.0,19.998310753140004
2020-01-22 20:00:00,166.09669632300006,317.65857636007,0.0,0.0,20.328310753139988
2020-01-22 21:00:00,125.43000000000005,288.80857636007,0.0,0.0,28.54831075313999
2020-01-22 22:00:00,140.66470000000004,258.90727636007006,0.0,0.0,35.75491075313998
2020-01-22 23:00:00,114.27434753566003,219.90927636007,0.0,0.0,56.51981075314001
2020-01-23 00:00:00,84.77759999999992,190.35247289077998,0.0,0.0,39.85649097722011
2020-01-23 01:00:00,110.82734515199989,174.86866423477997,10.565509022779887,0.0,0.0
2020-01-23 02:00:00,133.22720581599998,172.36676856278,34.37339242177991,0.0,0.0
2020-01-23 03:00:00,126.26063072699985,169.63676856277996,34.923392421779866,0.0,0.0
2020-01-23 04:00:00,133.49759999999992,173.49676856277998,34.163392421779875,0.0,0.0
2020-01-23 05:00:00,179.38161830499993,200.98676856278,38.01339242177991,0.0,0.0
2020-01-23 06:00:00,135.1976000000001,238.29676856277993,0.0,0.0,44.577603631019855
2020-01-23 07:00:00,128.26790000000005,267.04676856278,0.0,0.0,79.29146813061996
2020-01-23 08:00:00,73.71359999999999,283.19766856278,0.0,0.0,93.42800892218997
2020-01-23 09:00:00,40.92360000000008,290.30906856278,0.0,0.0,100.62939138917001
2020-01-23 10:00:00,14.323600000000084,283.42560856278004,0.0,0.0,106.76865348517
2020-01-23 11:00:00,21.224500000000106,298.36676856278,0.0,0.0,102.54456683119
2020-01-23 12:00:00,18.633600000000108,279.26676856278,0.0,0.0,116.40247903719
2020-01-23 13:00:00,0.0,272.40476856278,0.0,28.15639999999999,110.38233941017
2020-01-23 14:00:00,0.0,281.24606856277995,0.0,32.218058592669934,105.91054704118997
2020-01-23 15:00:00,0.0,284.80476856278,0.0,27.324639508618226,87.79628738515004
2020-01-23 16:00:00,0.0,277.04396856278004,0.0,39.25623946726827,80.37648448017002
2020-01-23 17:00:00,0.0,257.44736856278,0.0,41.989608898348244,76.11802166115
2020-01-23 18:00:00,0.0,279.80476856278,0.0,19.815980915948316,46.65523508115
2020-01-23 19:00:00,0.0,295.41356856278003,0.0,3.741080915948409,43.45645648250598
2020-01-23 20:00:00,0.0,293.58356856278,0.0,0.9110809159484461,37.26645648250598
2020-01-23 21:00:00,0.0,266.33356856278,0.0,28.41508091594848,29.907491158169996
2020-01-23 22:00:00,0.0,269.91766856277997,0.0,1.9187999999999406,42.73329115817
2020-01-23 23:00:00,21.611146338950057,224.40476856278,0.0,0.0,53.58569115817001
2020-01-24 00:00:00,73.11335366105003,196.63526856278003,0.0,0.0,61.75109115816999
2020-01-24 01:00:00,92.14360000000008,188.74676856277998,0.0,0.0,23.434782189219874
2020-01-24 02:00:00,88.55759999999998,179.78736856278002,0.0,0.0,7.2366984762200275
2020-01-24 03:00:00,86.95353171799997,179.86676856277998,0.0,0.0,9.876698476220007
2020-01-24 04:00:00,97.04701512699998,185.15676856277997,0.0,0.0,8.556698476220003
2020-01-24 05:00:00,123.03819103104985,206.54676856278,0.0,0.0,5.279607445170134
2020-01-24 06:00:00,109.31335737542994,233.72386856277998,0.0,0.0,57.081366897190016
2020-01-24 07:00:00,87.52550000000005,262.74566856278,0.0,0.0,88.35676174014998
2020-01-24 08:00:00,4.983600000000074,268.01476856278,0.0,0.0,93.20110505116996
2020-01-24 09:00:00,0.0,282.54866856278,0.0,26.016399999999972,97.05679800419
2020-01-24 10:00:00,0.0,282.14556856277994,0.0,34.00579999999993,102.62145601517
2020-01-24 11:00:00,0.0,268.11476856277994,0.0,61.166399999999896,109.75538277319001
2020-01-24 12:00:00,0.0,252.76476856278003,0.0,58.41639999999994,116.30986766919003
2020-01-24 13:00:00,0.0,263.99476856277994,0.0,84.40562844273002,113.06894457514998
2020-01-24 14:00:00,0.0,263.13556856277995,0.0,98.92362844272996,110.50542360218999
2020-01-24 15:00:00,0.0,274.75476856278,0.0,65.54722844272985,99.33589673916997
2020-01-24 16:00:00,0.0,260.66556856278,0.0,43.42722844272991,85.09162839417002
2020-01-24 17:00:00,0.0,264.38476856278,0.0,14.412399999999899,79.89647315618997
2020-01-24 18:00:00,35.80360000000005,274.35476856277995,0.0,0.0,62.75624085215001
2020-01-24 19:00:00,24.454919084051575,287.75356856278,0.0,0.0,33.33749115817
2020-01-24 20:00:00,37.274919084051625,303.90884629078164,0.0,0.0,34.47749115817002
2020-01-24 21:00:00,36.85771908405156,313.68096856278004,0.0,0.0,32.84519115816999
2020-01-24 22:00:00,0.0800999999999239,270.33856856278004,0.0,0.0,47.800791158170014
2020-01-24 23:00:00,31.690800000000017,224.35936856278,0.0,0.0,70.37839115816999
2020-01-25 00:00:00,62.96017674105006,203.41406856278,0.0,0.0,77.74289115817
2020-01-25 01:00:00,42.96531261904988,192.72676856277997,0.0,0.0,79.44569115817004
2020-01-25 02:00:00,27.42153260305004,183.47676856277997,0.0,0.0,80.42569115817
2020-01-25 03:00:00,13.112637122550058,181.56676856277997,0.0,0.0,81.14569115817002
2020-01-25 04:00:00,10.820491946550032,174.87756856278,0.0,0.0,80.99749115816999
2020-01-25 05:00:00,27.304987427050023,197.85676856277996,0.0,0.0,84.77689915817
2020-01-25 06:00:00,24.99980772447003,201.62676856277997,0.0,0.0,90.51448585114998
2020-01-25 07:00:00,46.65449445766998,231.18606856278,0.0,0.0,105.11706342615003
2020-01-25 08:00:00,51.50175531361501,247.54900719816501,0.0,0.0,111.02025566519002
2020-01-25 09:00:00,20.43951768750258,268.84676856278,0.0,0.0,119.66034233715003
2020-01-25 10:00:00,5.720000000000091,269.6550701805751,0.0,0.0,120.69918467014999
2020-01-25 11:00:00,0.0,262.59756856278,0.0,13.996973001117404,118.87798338617002
2020-01-25 12:00:00,0.0,261.75676856278,0.0,12.626399999999926,112.79033597415001
2020-01-25 13:00:00,0.0,250.46182939947002,0.0,25.40639999999991,109.91769206119002
2020-01-25 14:00:00,0.0,253.40182939947007,0.0,37.98640000000004,103.31306402416999
2020-01-25 15:00:00,0.0,255.15182939947002,0.0,32.496399999999944,100.31722691517002
2020-01-25 16:00:00,0.0,248.20528914629,0.0,19.346399999999974,92.85591159219001
2020-01-25 17:00:00,16.283599999999936,240.94192939946996,0.0,0.0,72.21229532116999
2020-01-25 18:00:00,31.144700000000046,260.96779238196996,0.0,0.0,58.85269471519
2020-01-25 19:00:00,41.37491908405164,296.69556856278007,0.0,0.0,25.417491158170016
2020-01-25 20:00:00,47.974919084051685,294.9770481728712,0.0,0.0,21.457491158170008
2020-01-25 21:00:00,37.57998069622053,267.57756856278,0.0,0.0,27.27949115817001
2020-01-25 22:00:00,39.55830000000009,239.98262939947006,0.0,0.0,35.32749115816999
2020-01-25 23:00:00,43.39160000000009,211.40686856277998,0.0,0.0,56.143791158169996
