,CE -> NO,CE -> SU,CE -> OR,SU -> CE,NO -> CE
2020-01-16 03:00:00,0.0,159.80376531852798,272.5,0.0,184.80309490833002
2020-01-16 04:00:00,0.0,171.14376531852798,272.5,0.0,184.91545289917002
2020-01-16 05:00:00,0.0,171.30376531852798,272.5,0.0,166.99545289917
2020-01-16 06:00:00,0.0,171.88186960167204,272.5,0.0,145.39465289917
2020-01-16 07:00:00,0.0,163.75646763065205,272.5,0.0,116.93555289916998
2020-01-16 08:00:00,0.0,166.45840618867203,272.5,0.0,97.55465289916997
2020-01-16 09:00:00,0.0,155.97563646169203,272.5,0.0,76.35746576091003
2020-01-16 10:00:00,0.0,160.290003030672,272.5,0.0,76.84746576091004
2020-01-16 11:00:00,0.0,138.31984038267203,272.5,0.0,68.13746576091
2020-01-16 12:00:00,0.0,141.69482149067204,272.5,0.0,85.99746576091002
2020-01-16 13:00:00,0.0,182.633765318528,272.5,0.0,75.40746576091004
2020-01-16 14:00:00,0.0,183.11376531852798,272.5,0.0,63.607465760910024
2020-01-16 15:00:00,0.0,189.473765318528,272.5,0.0,69.12806576090996
2020-01-16 16:00:00,0.0,187.873765318528,272.5,0.0,70.04746576091001
2020-01-16 17:00:00,0.0,179.375465318528,272.5,0.0,78.39746576090998
2020-01-16 18:00:00,0.0,197.19376531852802,272.5,0.0,71.57746576091002
2020-01-16 19:00:00,0.0,207.5,272.5,0.0,14.076665760910004
2020-01-16 20:00:00,0.0,207.5,272.5,0.0,14.236665760909972
2020-01-16 21:00:00,0.0,201.74996531852798,272.5,0.0,35.5474657609101
2020-01-16 22:00:00,0.0,192.430165318528,272.5,0.0,79.74746576091003
2020-01-16 23:00:00,0.0,171.181265318528,272.5,0.0,122.46359463916
2020-01-17 00:00:00,0.0,167.223765318528,272.5,0.0,151.43379463915997
2020-01-17 01:00:00,0.0,160.54366531852799,272.5,0.0,177.43479463916
2020-01-17 02:00:00,0.0,162.620965318528,272.5,0.0,175.36379463916
2020-01-17 03:00:00,0.0,164.99376531852798,272.5,0.0,189.56899463915997
2020-01-17 04:00:00,0.0,155.059965318528,272.5,0.0,176.06379463915994
2020-01-17 05:00:00,0.0,163.52376531852798,272.5,0.0,153.39379463916
2020-01-17 06:00:00,0.0,148.934714243022,272.5,0.0,136.12299463915997
2020-01-17 07:00:00,0.0,142.69878977500204,272.5,0.0,113.88299463915997
2020-01-17 08:00:00,0.0,144.76390381302204,272.5,0.0,84.04379463915997
2020-01-17 09:00:00,0.0,180.483765318528,272.5,0.0,74.44379463916
2020-01-17 10:00:00,0.0,145.10514068704205,272.5,0.0,68.70379463915997
2020-01-17 11:00:00,0.0,185.763765318528,272.5,0.0,68.27379463915999
2020-01-17 12:00:00,0.0,136.549853321042,272.5,0.0,91.08029463915997
2020-01-17 13:00:00,0.0,141.194876436002,272.5,0.0,74.09379463915998
2020-01-17 14:00:00,0.0,187.823765318528,272.5,0.0,62.91379463916002
2020-01-17 15:00:00,0.0,162.677442989022,272.5,0.0,62.18379463915996
2020-01-17 16:00:00,0.0,189.983765318528,272.5,0.0,67.29379463915997
2020-01-17 17:00:00,0.0,181.019334254002,272.5,0.0,76.32379463915996
2020-01-17 18:00:00,0.0,199.23376531852801,272.5,0.0,65.29379463915994
2020-01-17 19:00:00,0.0,192.84076470443378,267.01059999999995,0.0,10.492994639159951
2020-01-17 20:00:00,0.0,200.85191621123002,272.5,0.0,13.362994639159956
2020-01-17 21:00:00,0.0,207.5,272.5,0.0,30.723794639159948
2020-01-17 22:00:00,0.0,207.01376531852802,272.5,0.0,78.96219463915996
2020-01-17 23:00:00,0.0,181.14376531852798,272.5,0.0,119.28379463915998
2020-01-18 00:00:00,0.0,168.749265318528,272.5,0.0,163.45765659513
2020-01-18 01:00:00,0.0,172.163765318528,272.5,0.0,174.61865659512998
2020-01-18 02:00:00,0.0,162.45316531852802,272.5,0.0,178.13625659513
2020-01-18 03:00:00,0.0,163.178165318528,272.5,0.0,190.89765659513
2020-01-18 04:00:00,0.0,168.070665318528,272.5,0.0,176.04845659513
2020-01-18 05:00:00,0.0,161.57186531852798,272.5,0.0,163.72845659513
2020-01-18 06:00:00,0.0,164.353765318528,272.5,0.0,156.98845659513
2020-01-18 07:00:00,0.0,161.929965318528,272.5,0.0,143.98465659513
2020-01-18 08:00:00,0.0,172.433765318528,272.5,0.0,106.08845659513
2020-01-18 09:00:00,0.0,181.883765318528,272.5,0.0,85.92845659512997
2020-01-18 10:00:00,0.0,180.653765318528,272.5,0.0,92.83765659513
2020-01-18 11:00:00,0.0,158.908648187022,272.5,0.0,80.65845659512999
2020-01-18 12:00:00,0.0,176.293765318528,272.5,0.0,98.74845659513
2020-01-18 13:00:00,0.0,147.200146906002,272.5,0.0,110.94251511748998
2020-01-18 14:00:00,0.0,150.244988982002,272.5,0.0,114.17585029249004
2020-01-18 15:00:00,0.0,181.373765318528,272.5,0.0,103.34665029249
2020-01-18 16:00:00,0.0,176.973765318528,272.5,0.0,99.52665029249003
2020-01-18 17:00:00,0.0,176.42634211004201,272.5,0.0,102.48690825089002
2020-01-18 18:00:00,0.0,193.54376531852802,272.5,0.0,89.12729615454002
2020-01-18 19:00:00,0.0,197.7053450143101,263.5836729530001,0.0,27.756496154540017
2020-01-18 20:00:00,0.0,195.43534501431012,272.5,0.0,29.93649615454003
2020-01-18 21:00:00,0.0,207.5,272.5,0.0,28.525177510140395
2020-01-18 22:00:00,0.0,203.13376531852802,272.5,0.0,67.44999543257994
2020-01-18 23:00:00,0.0,187.95376531852799,272.5,0.0,110.50217048796996
2020-01-19 00:00:00,0.0,177.559065318528,272.5,0.0,129.50774987138
2020-01-19 01:00:00,0.0,172.913765318528,272.5,0.0,155.04034987138
2020-01-19 02:00:00,0.0,160.489965318528,272.5,0.0,171.20694987138
2020-01-19 03:00:00,0.0,157.307165318528,272.5,0.0,171.72524987138004
2020-01-19 04:00:00,0.0,159.985165318528,272.5,0.0,162.83774987138
2020-01-19 05:00:00,0.0,150.416465318528,272.5,0.0,161.85774987138004
2020-01-19 06:00:00,0.0,151.969744021182,272.5,0.0,174.72754987138
2020-01-19 07:00:00,0.0,149.466365318528,272.5,0.0,159.62694987138002
2020-01-19 08:00:00,0.0,157.223765318528,272.5,0.0,138.48694987138003
2020-01-19 09:00:00,0.0,160.406865318528,272.5,0.0,116.06404987137998
2020-01-19 10:00:00,0.0,164.683765318528,272.5,0.0,103.22774987138004
2020-01-19 11:00:00,0.0,133.82840917114203,272.5,0.0,97.39064987137999
2020-01-19 12:00:00,0.0,110.500502060182,272.5,0.0,119.18694987138002
2020-01-19 13:00:00,0.0,159.306730637056,272.5,0.0,113.00774987138001
2020-01-19 14:00:00,0.0,162.213765318528,272.5,0.0,101.06774987138002
2020-01-19 15:00:00,0.0,166.943765318528,272.5,0.0,107.08774987138001
2020-01-19 16:00:00,0.0,141.510334383182,272.5,0.0,107.94774987138004
2020-01-19 17:00:00,0.0,155.77771008816202,272.5,0.0,103.36774987138
2020-01-19 18:00:00,0.0,176.24376531852798,272.5,0.0,85.35774987138004
2020-01-19 19:00:00,0.0,200.3313377295196,259.9848999999999,0.0,24.81401070807
2020-01-19 20:00:00,0.0,202.1113377295196,260.6721781509998,0.0,22.714010708069992
2020-01-19 21:00:00,0.0,207.5,272.5,0.0,31.834810708070005
2020-01-19 22:00:00,0.0,192.069665318528,272.5,0.0,86.94981070807003
2020-01-19 23:00:00,0.0,179.043765318528,272.5,0.0,71.33848693504007
2020-01-20 00:00:00,0.0,166.89116531852798,272.5,0.0,145.52979265499
2020-01-20 01:00:00,0.0,165.50376531852797,272.5,0.0,159.23309265499003
2020-01-20 02:00:00,0.0,152.809965318528,272.5,0.0,156.49069265499
2020-01-20 03:00:00,0.0,157.173265318528,272.5,0.0,161.21529265499004
2020-01-20 04:00:00,0.0,161.79376531852796,272.5,0.0,168.83449265499002
2020-01-20 05:00:00,0.0,148.47396531852797,272.5,0.0,135.11529265499
2020-01-20 06:00:00,0.0,156.603765318528,272.5,0.0,85.86529265498999
2020-01-20 07:00:00,0.0,162.12446531852797,272.5,0.0,63.32529265499002
2020-01-20 08:00:00,0.0,133.109750920782,272.5,0.0,46.01529265498999
2020-01-20 09:00:00,0.0,160.463765318528,272.5,0.0,32.39529265498999
2020-01-20 10:00:00,0.0,137.440124626762,272.5,0.0,38.77449265499001
2020-01-20 11:00:00,0.0,185.49376531852795,272.5,0.0,28.51529265499
2020-01-20 12:00:00,0.0,129.565585641782,272.5,0.0,41.045292654990014
2020-01-20 13:00:00,0.0,185.153765318528,272.5,0.0,43.36529265499001
2020-01-20 14:00:00,0.0,196.483765318528,272.5,0.0,34.71529265498998
2020-01-20 15:00:00,0.0,156.139597945802,272.5,0.0,38.97529265498997
2020-01-20 16:00:00,0.0,167.86256008380204,272.5,0.0,43.095292654989976
2020-01-20 17:00:00,0.0,177.059739857782,272.5,0.0,50.685292654990015
2020-01-20 18:00:00,0.0,196.576323558782,272.5,0.0,35.88529265498999
2020-01-20 19:00:00,17.52550734500997,157.01808817686998,232.28946915123012,0.0,0.0
2020-01-20 20:00:00,18.065507345010076,153.94808817687,234.17967830323,0.0,0.0
2020-01-20 21:00:00,0.0,167.8706188711,272.5,0.0,9.68449265498998
2020-01-20 22:00:00,0.0,201.99886531852795,272.5,0.0,50.17669265499003
2020-01-20 23:00:00,0.0,189.57376531852796,272.5,0.0,98.75529265499001
2020-01-21 00:00:00,0.0,183.40376531852797,272.5,0.0,128.43680354714002
2020-01-21 01:00:00,0.0,177.42376531852796,272.5,0.0,146.04680354714003
2020-01-21 02:00:00,0.0,171.62376531852797,272.5,0.0,153.99680354714002
2020-01-21 03:00:00,0.0,168.50376531852797,272.5,0.0,162.88030354714002
2020-01-21 04:00:00,0.0,171.72376531852797,272.5,0.0,159.29540354714
2020-01-21 05:00:00,0.0,166.44376531852797,272.5,0.0,137.80420354714002
2020-01-21 06:00:00,0.0,162.968903000322,272.5,0.0,102.50220354714001
2020-01-21 07:00:00,0.0,154.81143593932202,272.5,0.0,69.97680354714004
2020-01-21 08:00:00,0.0,193.634765318528,272.5,0.0,51.38130354714001
2020-01-21 09:00:00,0.0,189.62096531852796,272.5,0.0,45.054603547140005
2020-01-21 10:00:00,0.0,185.119965318528,272.5,0.0,46.063003547140035
2020-01-21 11:00:00,0.0,179.559965318528,272.5,0.0,47.886003547140035
2020-01-21 12:00:00,0.0,123.14604792534202,272.5,0.0,50.56680354713998
2020-01-21 13:00:00,0.0,188.27376531852798,272.5,0.0,41.136803547140005
2020-01-21 14:00:00,0.0,196.68376531852803,272.5,0.0,32.856803547139975
2020-01-21 15:00:00,0.0,190.183765318528,272.5,0.0,29.53680354714001
2020-01-21 16:00:00,0.0,187.883765318528,272.5,0.0,33.93680354713999
2020-01-21 17:00:00,0.0,172.478906793322,272.5,0.0,48.058510469960005
2020-01-21 18:00:00,0.0,195.558799756322,272.5,0.0,35.00891259325243
2020-01-21 19:00:00,13.49522869334998,195.30470486591958,160.71131366100008,0.0,0.0
2020-01-21 20:00:00,8.788013585456266,193.0647048659196,179.7847471408938,0.0,0.0
2020-01-21 21:00:00,0.0,183.9647048659196,272.5,0.0,24.954771306650006
2020-01-21 22:00:00,0.0,202.18996532433596,254.49139999999997,0.0,59.54989536206628
2020-01-21 23:00:00,0.0,176.68976532433595,272.5,0.0,85.48701046996001
2020-01-22 00:00:00,0.0,181.459765324336,272.5,0.0,127.08707808235002
2020-01-22 01:00:00,0.0,169.515965324336,272.5,0.0,139.23707808235002
2020-01-22 02:00:00,0.0,175.96976532433598,272.5,0.0,161.34627808235
2020-01-22 03:00:00,0.0,177.699765324336,272.5,0.0,162.16117808235
2020-01-22 04:00:00,0.0,177.709765324336,272.5,0.0,147.37707808235
2020-01-22 05:00:00,0.0,174.729765324336,272.5,0.0,139.41707808235
2020-01-22 06:00:00,0.0,168.00753430280005,272.5,0.0,139.82707808235
2020-01-22 07:00:00,0.0,156.84677631178002,272.5,0.0,132.62627808235
2020-01-22 08:00:00,0.0,148.10369575678004,272.5,0.0,101.87707808235001
2020-01-22 09:00:00,0.0,145.21729191680004,272.5,0.0,98.16627808235
2020-01-22 10:00:00,0.0,142.58812911578002,272.5,0.0,74.23707808234998
2020-01-22 11:00:00,0.0,131.26760268180004,272.5,0.0,78.85377808234998
2020-01-22 12:00:00,0.0,130.70216252578004,272.5,0.0,82.66707808234999
2020-01-22 13:00:00,0.0,148.49978766876004,272.5,0.0,85.02707808235003
2020-01-22 14:00:00,0.0,114.11908008078001,272.5,0.0,83.55707808234999
2020-01-22 15:00:00,0.0,123.56293540776002,272.5,0.0,85.99707808235004
2020-01-22 16:00:00,0.0,136.04403554176002,272.5,0.0,87.40707808235001
2020-01-22 17:00:00,0.0,169.85344576880004,272.5,0.0,87.49707808234999
2020-01-22 18:00:00,0.0,200.12956723776003,272.5,0.0,64.56707808235002
2020-01-22 19:00:00,0.0,207.5,211.16426096425954,0.0,3.3062780823500564
2020-01-22 20:00:00,0.0,207.5,216.78556464125953,0.0,2.3262780823500293
2020-01-22 21:00:00,0.0,207.5,261.3453718989145,0.0,25.167578082350047
2020-01-22 22:00:00,0.0,207.5,254.69877557591445,0.0,60.95921724565999
2020-01-22 23:00:00,0.0,194.74976532433598,272.5,0.0,105.79115137986005
2020-01-23 00:00:00,0.0,178.50976532433597,272.5,0.0,128.50071944316005
2020-01-23 01:00:00,0.0,169.69976532433597,272.5,0.0,143.54071944316004
2020-01-23 02:00:00,0.0,167.58976532433596,272.5,0.0,151.20071944316004
2020-01-23 03:00:00,0.0,163.65176532433597,272.5,0.0,163.80311944316003
2020-01-23 04:00:00,0.0,159.29596532433598,272.5,0.0,150.07071944316002
2020-01-23 05:00:00,0.0,163.14596532433598,272.5,0.0,122.58071944315999
2020-01-23 06:00:00,0.0,174.76241942353403,272.5,0.0,85.27071944316002
2020-01-23 07:00:00,0.0,163.88792107389003,272.5,0.0,56.52071944316002
2020-01-23 08:00:00,0.0,165.713965632534,272.5,0.0,40.36981944316005
2020-01-23 09:00:00,0.0,154.94354848989,272.5,0.0,33.25841944316003
2020-01-23 10:00:00,0.0,149.09288639388998,272.5,0.0,31.133479443159995
2020-01-23 11:00:00,0.0,158.31707304787,272.5,0.0,33.49931944316004
2020-01-23 12:00:00,0.0,137.19136084187,272.5,0.0,55.779919443160026
2020-01-23 13:00:00,0.0,143.21150046889,272.5,0.0,38.210719443159974
2020-01-23 14:00:00,0.0,150.70429283786999,272.5,0.0,26.18071944316006
2020-01-23 15:00:00,0.0,165.79755249390996,272.5,0.0,25.8107194431601
2020-01-23 16:00:00,0.0,175.29125539889,272.5,0.0,30.530719443160013
2020-01-23 17:00:00,0.0,180.60511821791,272.5,0.0,44.300719443160034
2020-01-23 18:00:00,0.0,201.87440479790996,272.5,0.0,35.13821944316002
2020-01-23 19:00:00,29.490080556840063,153.96434868217,205.0536072999195,0.0,0.0
2020-01-23 20:00:00,27.66008055683998,160.15434868217,205.5768715459196,0.0,0.0
2020-01-23 21:00:00,0.4100805568400041,155.16838335783402,266.94618954425556,0.0,0.0
2020-01-23 22:00:00,0.0,199.78376531852797,272.5,0.0,34.180758606470036
2020-01-23 23:00:00,0.0,183.503765318528,272.5,0.0,79.69365860647002
2020-01-24 00:00:00,0.0,176.27376531852798,272.5,0.0,113.20498594898999
2020-01-24 01:00:00,0.0,170.823765318528,272.5,0.0,126.68488594899
2020-01-24 02:00:00,0.0,165.89376531852798,272.5,0.0,127.91298594898998
2020-01-24 03:00:00,0.0,163.253765318528,272.5,0.0,141.45268594899
2020-01-24 04:00:00,0.0,164.573765318528,272.5,0.0,124.68348594899001
2020-01-24 05:00:00,0.0,162.292265318528,272.5,0.0,103.29348594899001
2020-01-24 06:00:00,0.0,159.678538104572,272.5,0.0,75.26348594899
2020-01-24 07:00:00,0.0,153.909743261612,272.5,0.0,46.48348594898998
2020-01-24 08:00:00,0.0,183.433765318528,272.5,0.0,28.87348594898992
2020-01-24 09:00:00,0.0,146.421706997572,272.5,0.0,8.883485948989936
2020-01-24 10:00:00,0.0,182.34278684652963,272.5,0.0,3.2634859489899597
2020-01-24 11:00:00,0.0,174.649965318528,272.5,0.0,40.25268594898998
2020-01-24 12:00:00,0.0,176.633765318528,272.5,0.0,44.12348594898995
2020-01-24 13:00:00,0.0,171.76096531852804,272.5,0.0,32.89348594899002
2020-01-24 14:00:00,0.0,184.20376531852799,272.5,0.0,22.27348594898999
2020-01-24 15:00:00,0.0,149.332308262592,272.5,0.0,23.2764859489899
2020-01-24 16:00:00,0.0,189.293765318528,272.5,0.0,24.743485948989942
2020-01-24 17:00:00,0.0,177.93376531852803,272.5,0.0,32.50348594898995
2020-01-24 18:00:00,0.0,177.828164149612,272.5,0.0,22.533485948989952
2020-01-24 19:00:00,35.167314051010095,147.47091381067227,195.2931015406573,0.0,0.0
2020-01-24 20:00:00,26.287314051010057,146.33091381068,212.5904918916496,0.0,0.0
2020-01-24 21:00:00,6.347314051010057,154.27609618132945,245.65640000000008,0.0,0.0
2020-01-24 22:00:00,0.0,190.54289794663958,272.5,0.0,21.973025112299933
2020-01-24 23:00:00,0.0,162.7925326904164,272.5,0.0,62.76642511229999
2020-01-25 00:00:00,0.0,159.34656531852795,272.5,0.0,108.41067536262
2020-01-25 01:00:00,0.0,157.64376531852795,272.5,0.0,118.26307536262003
2020-01-25 02:00:00,0.0,153.99996531852796,272.5,0.0,121.88147536262
2020-01-25 03:00:00,0.0,146.61996531852796,272.5,0.0,135.27067536262
2020-01-25 04:00:00,0.0,152.05416531852796,272.5,0.0,128.02127536262
2020-01-25 05:00:00,0.0,146.50246531852795,272.5,0.0,107.50147536262
2020-01-25 06:00:00,0.0,150.37376531852797,272.5,0.0,103.73147536262
2020-01-25 07:00:00,0.0,157.07376531852796,272.5,0.0,83.59997536262001
2020-01-25 08:00:00,0.0,164.11376531852795,272.5,0.0,47.56147536261997
2020-01-25 09:00:00,0.0,165.44376531852797,272.5,0.0,47.99067536261998
2020-01-25 10:00:00,0.0,170.21376531852798,272.5,0.0,33.138375362619946
2020-01-25 11:00:00,0.0,127.58008674410198,272.5,0.0,31.28147536262001
2020-01-25 12:00:00,0.0,171.18996531852795,272.5,0.0,44.00213069018001
2020-01-25 13:00:00,0.0,130.76327806908196,272.5,0.0,48.99694115230999
2020-01-25 14:00:00,0.0,137.36790610610197,272.5,0.0,47.32698247719996
2020-01-25 15:00:00,0.0,181.74376531852795,272.5,0.0,45.57698247720001
2020-01-25 16:00:00,0.0,152.112058538082,272.5,0.0,50.51698247719997
2020-01-25 17:00:00,0.0,185.13376531852796,272.5,0.0,55.67841334780002
2020-01-25 18:00:00,0.0,186.26167541508198,272.5,0.0,38.31817871130005
2020-01-25 19:00:00,16.478994820200068,155.48747893917724,203.9944703809018,0.0,0.0
2020-01-25 20:00:00,15.928994820200032,159.44747893918998,202.99107350786,0.0,0.0
2020-01-25 21:00:00,0.0,161.31425726404993,272.5,0.0,32.22100517979996
2020-01-25 22:00:00,0.0,199.661365318528,272.5,0.0,52.15510957424995
2020-01-25 23:00:00,0.0,183.29376531852796,272.5,0.0,94.65742039749
2020-01-26 00:00:00,0.0,177.413765318528,272.5,0.0,111.67848453189
2020-01-26 01:00:00,0.0,165.869965318528,272.5,0.0,131.55788453188998
2020-01-26 02:00:00,0.0,167.720465318528,272.5,0.0,128.77728453189
2020-01-26 03:00:00,0.0,166.605465318528,272.5,0.0,147.02768453189
2020-01-26 04:00:00,0.0,165.253765318528,272.5,0.0,135.12848453189002
2020-01-26 05:00:00,0.0,146.849965318528,272.5,0.0,139.87768453189
2020-01-26 06:00:00,0.0,148.743464153752,272.5,0.0,137.89788453188999
2020-01-26 07:00:00,0.0,157.483765318528,272.5,0.0,106.35848453189
2020-01-26 08:00:00,0.0,164.963765318528,272.5,0.0,87.80848453189002
2020-01-26 09:00:00,0.0,162.69376531852802,272.5,0.0,74.23848453189002
2020-01-26 10:00:00,0.0,160.889965318528,272.5,0.0,70.39848453189003
2020-01-26 11:00:00,0.0,159.64376531852798,272.5,0.0,80.53768453189002
2020-01-26 12:00:00,0.0,153.88417816491597,272.5,0.0,71.97848453188999
2020-01-26 13:00:00,0.0,164.693765318528,272.5,0.0,73.02848453189006
2020-01-26 14:00:00,0.0,168.30376531852798,272.5,0.0,80.95868453189004
2020-01-26 15:00:00,0.0,152.57928393675203,272.5,0.0,71.92848453189005
2020-01-26 16:00:00,0.0,160.854160174712,272.5,0.0,66.43848453189
2020-01-26 17:00:00,0.0,164.903765318528,272.5,0.0,58.998484531890064
2020-01-26 18:00:00,0.0,172.043765318528,272.5,0.0,40.83728453189004
2020-01-26 19:00:00,16.65231546810997,149.3598523461401,252.42459498799997,0.0,0.0
2020-01-26 20:00:00,18.69231546810997,149.80985234614008,257.5610474939999,0.0,0.0
2020-01-26 21:00:00,0.0,171.37791074314003,272.5,0.0,4.357684531890017
2020-01-26 22:00:00,0.0,199.95705247214005,272.5,0.0,50.791584531889995
2020-01-26 23:00:00,0.0,183.573765318528,272.5,0.0,67.8514236952
2020-01-27 00:00:00,0.0,163.92376531852796,272.5,0.0,101.92293584138002
2020-01-27 01:00:00,0.0,161.02376531852795,272.5,0.0,117.57293584137997
2020-01-27 02:00:00,0.0,150.46996531852795,272.5,0.0,129.69823584137998
2020-01-27 03:00:00,0.0,152.06886531852797,272.5,0.0,142.59213584137999
2020-01-27 04:00:00,0.0,150.37526531852797,272.5,0.0,140.07293584138003
2020-01-27 05:00:00,0.0,160.01376531852796,272.5,0.0,102.61293584138004
2020-01-27 06:00:00,0.0,153.40376531852797,272.5,0.0,62.85293584138005
2020-01-27 07:00:00,0.0,132.73322524412197,272.5,0.0,35.66113584138006
2020-01-27 08:00:00,0.0,165.79376531852796,272.5,0.0,16.22293584138
2020-01-27 09:00:00,0.0,124.15866211810199,272.5,0.0,5.832935841380056
2020-01-27 10:00:00,0.0,118.18881044012201,272.5,0.0,7.238517737946079
2020-01-27 11:00:00,0.09706415861999851,119.01684810208197,272.5,0.0,0.0
2020-01-27 12:00:00,0.0,127.64987037910198,272.5,0.0,15.952135841380015
2020-01-27 13:00:00,13.24706415862003,122.18642401912196,272.5,0.0,0.0
2020-01-27 14:00:00,18.347064158620014,133.36176533014395,272.5,0.0,0.0
2020-01-27 15:00:00,9.347064158619983,166.61176533014395,272.5,0.0,0.0
2020-01-27 16:00:00,0.0,161.431183886738,272.5,0.0,2.312935841379973
2020-01-27 17:00:00,0.0,176.04140514873797,272.5,0.0,9.472935841380037
2020-01-27 18:00:00,0.0,189.42046533014394,272.5,0.0,1.8835539448138299
2020-01-27 19:00:00,51.267864158620085,147.77747893919,206.24440827812,0.0,0.0
2020-01-27 20:00:00,45.31786415862008,145.58747893919,218.85624041512006,0.0,0.0
2020-01-27 21:00:00,14.267864158620064,153.19044605731,272.5,0.0,0.0
2020-01-27 22:00:00,0.0,189.30926531852796,272.5,0.0,16.100818796989977
2020-01-27 23:00:00,0.0,178.65376531852797,272.5,0.0,59.62964323672002
2020-01-28 00:00:00,0.0,164.57376531852796,272.5,0.0,85.82817940810003
2020-01-28 01:00:00,0.0,153.20996531852796,272.5,0.0,116.7273794081
2020-01-28 02:00:00,0.0,156.781765318528,272.5,0.0,121.6330794081
2020-01-28 03:00:00,0.0,158.183765318528,272.5,0.0,130.0173794081
2020-01-28 04:00:00,0.0,149.94996531852797,272.5,0.0,115.23817940810002
2020-01-28 05:00:00,0.0,159.31376531852797,272.5,0.0,93.71817940810004
2020-01-28 06:00:00,0.0,152.35476531852797,272.5,0.0,79.3673794081
2020-01-28 07:00:00,0.0,162.40376531852797,272.5,0.0,31.338179408100018
2020-01-28 08:00:00,0.0,143.133599322082,272.5,0.0,9.238179408100038
2020-01-28 09:00:00,0.0,161.61561754824947,272.5,0.0,2.598179408099945
2020-01-28 10:00:00,2.3199205919000576,170.03806531852797,272.5,0.0,0.0
2020-01-28 11:00:00,4.521820591900026,124.68523679210197,272.5,0.0,0.0
2020-01-28 12:00:00,0.0,170.01376531852796,272.5,0.0,16.398179408100034
2020-01-28 13:00:00,0.0,126.29499408112197,272.5,0.0,4.428179408099993
2020-01-28 14:00:00,5.931820591900022,178.26376531852796,272.5,0.0,0.0
2020-01-28 15:00:00,3.6218205919000077,141.67634871710197,272.5,0.0,0.0
2020-01-28 16:00:00,0.0,149.82077802310198,272.5,0.0,2.968179408099953
2020-01-28 17:00:00,0.0,178.94376531852797,272.5,0.0,11.3081794081
2020-01-28 18:00:00,1.2098205919000353,185.111843474102,269.5708122086581,0.0,0.0
2020-01-28 19:00:00,63.30262059189999,149.25747893918998,177.04163626057007,0.0,0.0
2020-01-28 20:00:00,60.01262059189996,148.46747893919,180.6979623725701,0.0,0.0
2020-01-28 21:00:00,30.522620591899987,141.43747893919,237.07324124657006,0.0,0.0
2020-01-28 22:00:00,0.0,187.34234062476006,272.5,0.0,20.576279408100014
2020-01-28 23:00:00,0.0,177.15526531852797,272.5,0.0,53.33123669734
2020-01-29 00:00:00,0.0,164.403765318528,272.5,0.0,77.81999607058002
2020-01-29 01:00:00,0.0,158.343765318528,272.5,0.0,91.13999607058001
2020-01-29 02:00:00,0.0,154.283765318528,272.5,0.0,99.53999607058002
2020-01-29 03:00:00,0.0,147.269965318528,272.5,0.0,114.20919607058
2020-01-29 04:00:00,0.0,158.813765318528,272.5,0.0,95.99999607058004
2020-01-29 05:00:00,0.0,154.003765318528,272.5,0.0,74.01849607058001
2020-01-29 06:00:00,0.0,156.38448034073198,272.5,0.0,40.635403749377446
2020-01-29 07:00:00,0.0,168.955425518528,272.5,0.0,5.529996070579969
2020-01-29 08:00:00,8.500003929420018,138.36289728994956,272.5,0.0,0.0
2020-01-29 09:00:00,20.370003929420044,130.10930271508693,272.5,0.0,0.0
2020-01-29 10:00:00,19.227611608217483,121.50608887975201,272.5,0.0,0.0
