TIMESTAMP,MIGUILLA,ANGOSTURA,CHOQUETANGA,CARABUCO,CORANI,SANTA ISABEL,SAN JOSE 1,SAN JOSE 2,MISICUNI,KANATA
2004-12-25 00:00:00+00:00,0.198,0.558,0.841,1.336,6.871,7.470,10.292,10.292,8.534,0.262
2004-12-26 00:00:00+00:00,0.189,0.525,0.805,1.298,7.030,7.635,10.486,10.486,8.769,0.199
2004-12-27 00:00:00+00:00,0.181,0.497,0.769,1.242,7.302,7.903,10.734,10.734,9.987,0.199
2004-12-28 00:00:00+00:00,0.187,0.527,0.800,1.277,7.275,7.872,10.675,10.675,10.394,0.199
2004-12-29 00:00:00+00:00,0.210,0.649,0.936,1.466,6.970,7.556,10.306,10.306,9.942,0.199
2004-12-30 00:00:00+00:00,0.240,0.807,1.113,1.700,7.212,7.812,10.636,10.636,10.401,0.199
2004-12-31 00:00:00+00:00,0.255,0.876,1.195,1.806,7.523,8.149,11.087,11.087,11.213,0.199
2005-01-01 00:00:00+00:00,0.291,1.049,1.405,2.135,8.545,9.207,12.333,12.333,13.457,0.218
2005-01-02 00:00:00+00:00,0.313,1.158,1.561,2.395,10.035,10.744,14.117,14.117,17.474,0.231
2005-01-03 00:00:00+00:00,0.307,1.076,1.490,2.316,10.387,11.114,14.577,14.577,17.346,0.199
2005-01-04 00:00:00+00:00,0.283,0.925,1.328,2.103,9.883,10.600,14.017,14.017,15.397,0.199
2005-01-05 00:00:00+00:00,0.262,0.798,1.186,1.912,9.240,9.940,13.267,13.267,13.623,0.199
2005-01-06 00:00:00+00:00,0.260,0.790,1.176,1.903,8.916,9.597,12.836,12.836,12.714,0.199
2005-01-07 00:00:00+00:00,0.268,0.836,1.228,1.969,8.703,9.376,12.570,12.570,11.798,0.199
2005-01-08 00:00:00+00:00,0.266,0.835,1.226,1.961,8.597,9.269,12.455,12.455,11.494,0.349
2005-01-09 00:00:00+00:00,0.306,0.998,1.407,2.188,8.935,9.641,12.996,12.996,13.413,0.305
2005-01-10 00:00:00+00:00,0.431,1.547,2.019,2.922,9.774,10.535,14.157,14.157,14.773,0.218
2005-01-11 00:00:00+00:00,0.480,1.783,2.319,3.313,10.803,11.604,15.410,15.410,16.730,0.218
2005-01-12 00:00:00+00:00,0.468,1.676,2.244,3.293,13.061,13.914,18.011,18.011,24.710,0.218
2005-01-13 00:00:00+00:00,0.485,1.676,2.275,3.386,14.731,15.702,20.372,20.372,27.919,0.274
2005-01-14 00:00:00+00:00,0.556,1.958,2.613,3.846,15.274,16.365,21.570,21.570,26.290,0.274
2005-01-15 00:00:00+00:00,0.615,2.251,2.986,4.436,16.985,18.143,23.621,23.621,33.528,0.274
2005-01-16 00:00:00+00:00,0.570,1.979,2.729,4.149,17.166,18.346,23.888,23.888,28.911,0.274
2005-01-17 00:00:00+00:00,0.548,1.771,2.509,3.868,16.085,17.246,22.677,22.677,25.215,0.231
2005-01-18 00:00:00+00:00,0.511,1.579,2.297,3.581,15.115,16.243,21.510,21.510,22.415,0.231
2005-01-19 00:00:00+00:00,0.548,1.708,2.444,3.829,14.211,15.306,20.414,20.414,20.511,0.231
2005-01-20 00:00:00+00:00,0.657,2.212,3.012,4.584,13.843,14.915,19.912,19.912,20.162,0.231
2005-01-21 00:00:00+00:00,0.609,2.038,2.846,4.367,13.198,14.246,19.122,19.122,18.125,0.231
2005-01-22 00:00:00+00:00,0.552,1.711,2.489,3.907,13.329,14.423,19.461,19.461,18.154,0.231
2005-01-23 00:00:00+00:00,0.526,1.560,2.319,3.676,14.042,15.223,20.582,20.582,18.498,0.231
2005-01-24 00:00:00+00:00,0.504,1.454,2.186,3.476,15.099,16.324,21.871,21.871,18.668,0.262
2005-01-25 00:00:00+00:00,0.504,1.441,2.170,3.480,15.211,16.452,22.076,22.076,18.590,0.262
2005-01-26 00:00:00+00:00,0.479,1.366,2.082,3.353,14.525,15.752,21.300,21.300,17.560,0.262
2005-01-27 00:00:00+00:00,0.453,1.276,1.962,3.160,13.638,14.828,20.206,20.206,15.891,0.199
2005-01-28 00:00:00+00:00,0.427,1.190,1.846,2.979,12.831,13.983,19.186,19.186,14.304,0.199
2005-01-29 00:00:00+00:00,0.404,1.115,1.743,2.818,12.136,13.253,18.299,18.299,12.954,0.199
2005-01-30 00:00:00+00:00,0.394,1.084,1.696,2.738,11.908,13.012,18.047,18.047,12.840,0.199
2005-01-31 00:00:00+00:00,0.394,1.095,1.713,2.763,12.437,13.547,18.639,18.639,14.433,0.199
2005-02-01 00:00:00+00:00,0.391,1.102,1.725,2.780,13.595,14.724,19.923,19.923,16.802,0.218
2005-02-02 00:00:00+00:00,0.392,1.121,1.740,2.782,13.944,15.077,20.303,20.303,18.429,0.231
2005-02-03 00:00:00+00:00,0.384,1.104,1.713,2.728,13.764,14.885,20.043,20.043,18.543,0.199
2005-02-04 00:00:00+00:00,0.365,1.038,1.627,2.599,13.428,14.535,19.620,19.620,17.986,0.199
2005-02-05 00:00:00+00:00,0.367,1.052,1.619,2.561,13.265,14.357,19.371,19.371,17.419,0.199
2005-02-06 00:00:00+00:00,0.384,1.146,1.717,2.686,13.360,14.450,19.456,19.456,17.969,0.199
2005-02-07 00:00:00+00:00,0.418,1.321,1.924,2.981,13.598,14.679,19.656,19.656,19.144,0.349
2005-02-08 00:00:00+00:00,0.438,1.431,2.062,3.179,15.221,16.334,21.493,21.493,23.836,0.349
2005-02-09 00:00:00+00:00,0.603,2.151,2.885,4.313,17.391,18.583,24.147,24.147,30.842,0.305
2005-02-10 00:00:00+00:00,0.646,2.389,3.219,4.841,19.092,20.415,26.582,26.582,37.645,0.218
2005-02-11 00:00:00+00:00,0.635,2.211,3.077,4.719,19.222,20.625,27.102,27.102,37.730,0.218
2005-02-12 00:00:00+00:00,0.620,2.047,2.918,4.522,18.799,20.201,26.660,26.660,33.242,0.218
2005-02-13 00:00:00+00:00,0.617,1.987,2.864,4.454,18.767,20.174,26.665,26.665,31.014,0.274
2005-02-14 00:00:00+00:00,0.642,2.106,3.015,4.705,21.281,22.784,29.780,29.780,34.861,0.274
2005-02-15 00:00:00+00:00,0.614,1.966,2.877,4.541,22.004,23.568,30.860,30.860,31.166,0.274
2005-02-16 00:00:00+00:00,0.629,1.974,2.902,4.598,21.501,23.050,30.278,30.278,31.473,0.274
2005-02-17 00:00:00+00:00,0.623,1.953,2.891,4.574,21.767,23.319,30.563,30.563,34.938,0.231
2005-02-18 00:00:00+00:00,0.610,1.883,2.810,4.437,21.702,23.262,30.542,30.542,32.923,0.231
2005-02-19 00:00:00+00:00,0.641,1.982,2.912,4.540,21.123,22.668,29.877,29.877,30.354,0.231
2005-02-20 00:00:00+00:00,0.715,2.280,3.238,4.931,20.710,22.237,29.370,29.370,29.783,0.231
2005-02-21 00:00:00+00:00,0.669,2.125,3.074,4.718,19.878,21.378,28.393,28.393,27.016,0.231
2005-02-22 00:00:00+00:00,0.767,2.432,3.432,5.215,19.936,21.434,28.440,28.440,29.742,0.231
2005-02-23 00:00:00+00:00,0.777,2.590,3.647,5.585,20.087,21.617,28.743,28.743,31.764,0.231
2005-02-24 00:00:00+00:00,0.694,2.208,3.241,5.071,19.384,20.907,27.971,27.971,28.532,0.262
2005-02-25 00:00:00+00:00,0.650,1.943,2.930,4.643,18.540,20.027,26.912,26.912,25.814,0.262
2005-02-26 00:00:00+00:00,0.639,1.878,2.848,4.532,17.813,19.277,26.040,26.040,23.151,0.199
2005-02-27 00:00:00+00:00,0.598,1.745,2.685,4.292,17.344,18.786,25.445,25.445,21.063,0.199
2005-02-28 00:00:00+00:00,0.561,1.603,2.501,4.016,16.823,18.247,24.842,24.842,19.426,0.199
2005-03-01 00:00:00+00:00,0.549,1.559,2.431,3.903,16.503,17.907,24.425,24.425,18.455,0.218
2005-03-02 00:00:00+00:00,0.521,1.478,2.323,3.733,16.094,17.469,23.858,23.858,18.807,0.231
2005-03-03 00:00:00+00:00,0.498,1.401,2.213,3.558,15.487,16.828,23.060,23.060,17.715,0.199
2005-03-04 00:00:00+00:00,0.474,1.328,2.109,3.393,14.852,16.158,22.218,22.218,16.235,0.199
2005-03-05 00:00:00+00:00,0.452,1.260,2.011,3.237,14.278,15.549,21.446,21.446,14.951,0.199
2005-03-06 00:00:00+00:00,0.432,1.201,1.922,3.096,13.788,15.027,20.773,20.773,13.894,0.199
2005-03-07 00:00:00+00:00,0.413,1.147,1.842,2.967,13.445,14.652,20.288,20.288,12.932,0.349
2005-03-08 00:00:00+00:00,0.402,1.119,1.791,2.877,13.278,14.460,20.001,20.001,12.663,0.305
2005-03-09 00:00:00+00:00,0.444,1.299,1.983,3.116,13.201,14.362,19.809,19.809,12.846,0.305
2005-03-10 00:00:00+00:00,0.449,1.376,2.064,3.218,13.160,14.319,19.751,19.751,12.690,0.218
2005-03-11 00:00:00+00:00,0.447,1.327,1.994,3.105,13.175,14.352,19.873,19.873,12.153,0.218
2005-03-12 00:00:00+00:00,0.444,1.307,1.959,3.041,12.907,14.080,19.580,19.580,11.429,0.218
2005-03-13 00:00:00+00:00,0.433,1.264,1.905,2.959,12.477,13.622,18.984,18.984,11.556,0.274
2005-03-14 00:00:00+00:00,0.413,1.187,1.809,2.837,12.078,13.195,18.425,18.425,11.301,0.274
2005-03-15 00:00:00+00:00,0.393,1.113,1.715,2.710,11.705,12.796,17.898,17.898,10.590,0.274
2005-03-16 00:00:00+00:00,0.381,1.076,1.662,2.629,11.508,12.577,17.587,17.587,10.122,0.274
2005-03-17 00:00:00+00:00,0.368,1.036,1.607,2.544,11.295,12.344,17.262,17.262,9.657,0.231
2005-03-18 00:00:00+00:00,0.353,0.988,1.541,2.445,10.980,12.005,16.809,16.809,9.141,0.231
2005-03-19 00:00:00+00:00,0.339,0.947,1.483,2.355,10.762,11.765,16.479,16.479,8.671,0.231
2005-03-20 00:00:00+00:00,0.332,0.927,1.452,2.302,10.580,11.570,16.241,16.241,8.653,0.231
2005-03-21 00:00:00+00:00,0.335,0.948,1.469,2.310,10.414,11.407,16.086,16.086,8.515,0.231
2005-03-22 00:00:00+00:00,0.344,0.996,1.516,2.357,10.253,11.241,15.897,15.897,8.309,0.231
2005-03-23 00:00:00+00:00,0.356,1.056,1.578,2.427,10.239,11.213,15.807,15.807,8.395,0.231
2005-03-24 00:00:00+00:00,0.356,1.067,1.589,2.435,10.291,11.253,15.791,15.791,8.413,0.262
2005-03-25 00:00:00+00:00,0.345,1.018,1.532,2.357,10.169,11.114,15.576,15.576,8.166,0.262
2005-03-26 00:00:00+00:00,0.330,0.959,1.459,2.257,9.919,10.845,15.211,15.211,7.790,0.199
2005-03-27 00:00:00+00:00,0.330,0.948,1.433,2.207,9.678,10.584,14.860,14.860,7.414,0.199
2005-03-28 00:00:00+00:00,0.324,0.926,1.399,2.150,9.490,10.378,14.571,14.571,7.172,0.199
2005-03-29 00:00:00+00:00,0.317,0.904,1.367,2.100,9.305,10.176,14.291,14.291,7.007,0.199
2005-03-30 00:00:00+00:00,0.339,0.994,1.468,2.224,9.439,10.310,14.429,14.429,8.073,0.199
2005-03-31 00:00:00+00:00,0.355,1.094,1.581,2.371,9.585,10.456,14.583,14.583,8.886,0.199
2005-04-01 00:00:00+00:00,0.351,1.080,1.566,2.355,9.418,10.280,14.353,14.353,8.690,0.218
2005-04-02 00:00:00+00:00,0.362,1.134,1.630,2.451,9.787,10.691,14.929,14.929,10.719,0.231
2005-04-03 00:00:00+00:00,0.379,1.238,1.755,2.632,10.207,11.150,15.540,15.540,11.919,0.199
2005-04-04 00:00:00+00:00,0.373,1.201,1.721,2.603,10.137,11.067,15.399,15.399,11.463,0.199
2005-04-05 00:00:00+00:00,0.358,1.102,1.611,2.464,9.928,10.842,15.099,15.099,10.874,0.199
2005-04-06 00:00:00+00:00,0.342,1.017,1.513,2.334,9.682,10.577,14.749,14.749,10.212,0.199
2005-04-07 00:00:00+00:00,0.449,1.437,1.964,2.828,9.421,10.299,14.384,14.384,9.550,0.349
2005-04-08 00:00:00+00:00,0.454,1.532,2.081,2.962,9.175,10.035,14.036,14.036,8.952,0.305
2005-04-09 00:00:00+00:00,0.456,1.420,1.953,2.799,8.989,9.835,13.769,13.769,8.467,0.305
2005-04-10 00:00:00+00:00,0.433,1.308,1.825,2.641,8.817,9.648,13.518,13.518,8.018,0.218
2005-04-11 00:00:00+00:00,0.407,1.182,1.685,2.475,8.633,9.450,13.255,13.255,7.639,0.218
2005-04-12 00:00:00+00:00,0.396,1.137,1.632,2.412,8.562,9.376,13.157,13.157,7.453,0.218
2005-04-13 00:00:00+00:00,0.386,1.105,1.592,2.362,8.492,9.301,13.053,13.053,7.292,0.274
2005-04-14 00:00:00+00:00,0.370,1.045,1.522,2.270,8.337,9.131,12.814,12.814,6.996,0.274
2005-04-15 00:00:00+00:00,0.354,0.989,1.453,2.178,8.151,8.930,12.542,12.542,6.661,0.274
2005-04-16 00:00:00+00:00,0.347,0.965,1.419,2.130,7.999,8.764,12.310,12.310,6.356,0.274
2005-04-17 00:00:00+00:00,0.337,0.937,1.384,2.080,7.895,8.646,12.132,12.132,6.137,0.231
2005-04-18 00:00:00+00:00,0.324,0.897,1.333,2.010,7.804,8.543,11.971,11.971,5.924,0.231
2005-04-19 00:00:00+00:00,0.313,0.861,1.286,1.944,7.681,8.407,11.778,11.778,5.681,0.231
2005-04-20 00:00:00+00:00,0.302,0.829,1.244,1.883,7.538,8.251,11.564,11.564,5.463,0.231
2005-04-21 00:00:00+00:00,0.293,0.801,1.205,1.828,7.388,8.089,11.343,11.343,5.292,0.231
2005-04-22 00:00:00+00:00,0.284,0.775,1.170,1.777,7.254,7.942,11.139,11.139,5.121,0.231
2005-04-23 00:00:00+00:00,0.292,0.807,1.210,1.833,7.157,7.848,11.052,11.052,4.963,0.231
2005-04-24 00:00:00+00:00,0.302,0.856,1.273,1.923,7.431,8.152,11.486,11.486,5.398,0.262
2005-04-25 00:00:00+00:00,0.295,0.839,1.252,1.945,7.869,8.609,12.039,12.039,6.985,0.262
2005-04-26 00:00:00+00:00,0.284,0.799,1.201,1.908,8.128,8.868,12.300,12.300,7.593,0.199
2005-04-27 00:00:00+00:00,0.275,0.766,1.158,1.839,8.093,8.824,12.225,12.225,7.163,0.199
2005-04-28 00:00:00+00:00,0.266,0.737,1.121,1.779,7.871,8.589,11.928,11.928,6.778,0.199
2005-04-29 00:00:00+00:00,0.258,0.712,1.087,1.725,7.675,8.380,11.659,11.659,6.434,0.199
2005-04-30 00:00:00+00:00,0.251,0.690,1.056,1.676,7.507,8.200,11.420,11.420,6.127,0.199
2005-05-01 00:00:00+00:00,0.244,0.670,1.028,1.631,7.345,8.026,11.190,11.190,5.848,0.218
2005-05-02 00:00:00+00:00,0.238,0.652,1.002,1.590,7.192,7.862,10.972,10.972,5.592,0.231
2005-05-03 00:00:00+00:00,0.231,0.635,0.978,1.551,7.047,7.705,10.762,10.762,5.356,0.199
2005-05-04 00:00:00+00:00,0.226,0.619,0.955,1.514,6.918,7.565,10.570,10.570,5.137,0.199
2005-05-05 00:00:00+00:00,0.220,0.604,0.933,1.478,6.925,7.561,10.554,10.554,4.934,0.199
2005-05-06 00:00:00+00:00,0.215,0.590,0.911,1.444,6.920,7.546,10.524,10.524,4.764,0.199
2005-05-07 00:00:00+00:00,0.210,0.576,0.891,1.412,6.789,7.405,10.334,10.334,4.607,0.349
2005-05-08 00:00:00+00:00,0.205,0.563,0.872,1.381,6.673,7.279,10.160,10.160,4.446,0.305
2005-05-09 00:00:00+00:00,0.201,0.551,0.854,1.352,6.554,7.150,9.983,9.983,4.293,0.305
2005-05-10 00:00:00+00:00,0.196,0.539,0.836,1.324,6.438,7.024,9.811,9.811,4.151,0.218
2005-05-11 00:00:00+00:00,0.192,0.528,0.820,1.297,6.326,6.903,9.644,9.644,4.019,0.218
2005-05-12 00:00:00+00:00,0.188,0.517,0.803,1.271,6.228,6.795,9.493,9.493,3.895,0.218
2005-05-13 00:00:00+00:00,0.184,0.507,0.788,1.245,6.127,6.686,9.346,9.346,3.777,0.274
2005-05-14 00:00:00+00:00,0.180,0.497,0.772,1.221,6.027,6.578,9.200,9.200,3.665,0.274
2005-05-15 00:00:00+00:00,0.177,0.487,0.758,1.197,5.928,6.471,9.051,9.051,3.564,0.274
2005-05-16 00:00:00+00:00,0.174,0.479,0.745,1.176,5.841,6.376,8.915,8.915,3.467,0.274
2005-05-17 00:00:00+00:00,0.170,0.471,0.733,1.156,5.781,6.307,8.815,8.815,3.370,0.231
2005-05-18 00:00:00+00:00,0.167,0.462,0.719,1.134,5.718,6.236,8.714,8.714,3.277,0.231
2005-05-19 00:00:00+00:00,0.164,0.454,0.706,1.113,5.628,6.139,8.579,8.579,3.190,0.231
2005-05-20 00:00:00+00:00,0.161,0.445,0.693,1.092,5.550,6.053,8.458,8.458,3.107,0.231
2005-05-21 00:00:00+00:00,0.158,0.437,0.680,1.072,5.468,5.964,8.333,8.333,3.029,0.231
2005-05-22 00:00:00+00:00,0.155,0.429,0.668,1.053,5.387,5.875,8.210,8.210,2.965,0.231
2005-05-23 00:00:00+00:00,0.152,0.421,0.657,1.035,5.307,5.788,8.088,8.088,2.902,0.231
2005-05-24 00:00:00+00:00,0.149,0.414,0.645,1.016,5.244,5.718,7.985,7.985,2.833,0.262
2005-05-25 00:00:00+00:00,0.147,0.407,0.634,0.999,5.175,5.642,7.878,7.878,2.767,0.262
2005-05-26 00:00:00+00:00,0.144,0.400,0.623,0.982,5.101,5.562,7.764,7.764,2.703,0.199
2005-05-27 00:00:00+00:00,0.141,0.393,0.613,0.965,5.028,5.482,7.653,7.653,2.643,0.199
2005-05-28 00:00:00+00:00,0.139,0.387,0.603,0.949,4.966,5.414,7.553,7.553,2.585,0.199
2005-05-29 00:00:00+00:00,0.137,0.380,0.594,0.934,4.899,5.340,7.448,7.448,2.529,0.199
2005-05-30 00:00:00+00:00,0.135,0.376,0.586,0.922,4.832,5.267,7.345,7.345,2.479,0.199
2005-05-31 00:00:00+00:00,0.133,0.372,0.580,0.910,4.766,5.194,7.243,7.243,2.432,0.199
2005-06-01 00:00:00+00:00,0.131,0.367,0.572,0.897,4.714,5.136,7.157,7.157,2.382,0.218
2005-06-02 00:00:00+00:00,0.129,0.361,0.563,0.882,4.655,5.071,7.065,7.065,2.333,0.231
2005-06-03 00:00:00+00:00,0.127,0.355,0.554,0.868,4.593,5.004,6.969,6.969,2.286,0.199
2005-06-04 00:00:00+00:00,0.125,0.350,0.545,0.854,4.545,4.950,6.892,6.892,2.241,0.199
2005-06-05 00:00:00+00:00,0.123,0.344,0.536,0.841,4.506,4.905,6.823,6.823,2.197,0.199
2005-06-06 00:00:00+00:00,0.121,0.339,0.528,0.827,4.448,4.842,6.733,6.733,2.154,0.199
2005-06-07 00:00:00+00:00,0.119,0.333,0.519,0.814,4.390,4.779,6.644,6.644,2.113,0.349
2005-06-08 00:00:00+00:00,0.117,0.328,0.511,0.802,4.333,4.717,6.556,6.556,2.073,0.305
2005-06-09 00:00:00+00:00,0.115,0.323,0.504,0.790,4.287,4.665,6.480,6.480,2.036,0.305
2005-06-10 00:00:00+00:00,0.113,0.318,0.496,0.778,4.235,4.608,6.398,6.398,2.000,0.218
2005-06-11 00:00:00+00:00,0.112,0.313,0.489,0.766,4.182,4.550,6.317,6.317,1.964,0.218
2005-06-12 00:00:00+00:00,0.110,0.309,0.482,0.755,4.149,4.513,6.261,6.261,1.930,0.218
2005-06-13 00:00:00+00:00,0.108,0.304,0.475,0.744,4.126,4.485,6.215,6.215,1.896,0.274
2005-06-14 00:00:00+00:00,0.107,0.300,0.468,0.734,4.077,4.431,6.138,6.138,1.864,0.274
2005-06-15 00:00:00+00:00,0.105,0.296,0.462,0.723,4.029,4.379,6.071,6.071,1.832,0.274
2005-06-16 00:00:00+00:00,0.104,0.291,0.455,0.713,3.981,4.327,6.003,6.003,1.801,0.274
2005-06-17 00:00:00+00:00,0.102,0.287,0.449,0.703,3.942,4.283,5.937,5.937,1.771,0.231
2005-06-18 00:00:00+00:00,0.101,0.283,0.442,0.693,3.896,4.233,5.865,5.865,1.741,0.231
2005-06-19 00:00:00+00:00,0.099,0.279,0.436,0.683,3.850,4.182,5.794,5.794,1.713,0.231
2005-06-20 00:00:00+00:00,0.098,0.275,0.430,0.673,3.803,4.132,5.723,5.723,1.685,0.231
2005-06-21 00:00:00+00:00,0.096,0.271,0.424,0.664,3.768,4.092,5.663,5.663,1.658,0.231
2005-06-22 00:00:00+00:00,0.095,0.268,0.418,0.655,3.725,4.046,5.597,5.597,1.632,0.231
2005-06-23 00:00:00+00:00,0.094,0.264,0.413,0.646,3.682,3.998,5.530,5.530,1.606,0.231
2005-06-24 00:00:00+00:00,0.092,0.260,0.407,0.637,3.639,3.951,5.463,5.463,1.581,0.262
2005-06-25 00:00:00+00:00,0.091,0.257,0.402,0.629,3.606,3.915,5.408,5.408,1.557,0.262
2005-06-26 00:00:00+00:00,0.090,0.253,0.396,0.620,3.568,3.873,5.348,5.348,1.536,0.199
2005-06-27 00:00:00+00:00,0.089,0.250,0.391,0.612,3.529,3.830,5.288,5.288,1.515,0.199
2005-06-28 00:00:00+00:00,0.087,0.247,0.386,0.604,3.488,3.786,5.226,5.226,1.493,0.199
2005-06-29 00:00:00+00:00,0.086,0.244,0.381,0.596,3.458,3.752,5.174,5.174,1.471,0.199
2005-06-30 00:00:00+00:00,0.085,0.240,0.376,0.589,3.421,3.711,5.116,5.116,1.449,0.199
2005-07-01 00:00:00+00:00,0.084,0.237,0.371,0.581,3.383,3.670,5.057,5.057,1.428,0.218
2005-07-02 00:00:00+00:00,0.083,0.234,0.367,0.574,3.384,3.668,5.049,5.049,1.407,0.231
2005-07-03 00:00:00+00:00,0.082,0.231,0.362,0.566,3.397,3.677,5.052,5.052,1.386,0.199
2005-07-04 00:00:00+00:00,0.081,0.228,0.357,0.559,3.362,3.638,4.997,4.997,1.366,0.199
2005-07-05 00:00:00+00:00,0.080,0.226,0.353,0.552,3.324,3.598,4.941,4.941,1.351,0.199
2005-07-06 00:00:00+00:00,0.079,0.223,0.348,0.545,3.287,3.557,4.885,4.885,1.341,0.199
2005-07-07 00:00:00+00:00,0.078,0.220,0.344,0.538,3.259,3.527,4.838,4.838,1.329,0.349
2005-07-08 00:00:00+00:00,0.077,0.217,0.340,0.531,3.225,3.489,4.785,4.785,1.311,0.305
2005-07-09 00:00:00+00:00,0.076,0.214,0.336,0.525,3.190,3.451,4.731,4.731,1.292,0.305
2005-07-10 00:00:00+00:00,0.075,0.212,0.332,0.518,3.154,3.412,4.677,4.677,1.274,0.218
2005-07-11 00:00:00+00:00,0.074,0.209,0.328,0.512,3.129,3.384,4.634,4.634,1.257,0.218
2005-07-12 00:00:00+00:00,0.073,0.207,0.324,0.506,3.097,3.349,4.585,4.585,1.240,0.218
2005-07-13 00:00:00+00:00,0.072,0.204,0.320,0.500,3.064,3.313,4.534,4.534,1.223,0.274
2005-07-14 00:00:00+00:00,0.071,0.202,0.316,0.494,3.078,3.324,4.543,4.543,1.207,0.274
2005-07-15 00:00:00+00:00,0.070,0.200,0.313,0.488,3.101,3.344,4.562,4.562,1.191,0.274
2005-07-16 00:00:00+00:00,0.070,0.197,0.309,0.482,3.070,3.310,4.514,4.514,1.175,0.274
2005-07-17 00:00:00+00:00,0.069,0.195,0.305,0.477,3.036,3.274,4.465,4.465,1.159,0.231
2005-07-18 00:00:00+00:00,0.068,0.193,0.302,0.471,3.003,3.238,4.414,4.414,1.145,0.231
2005-07-19 00:00:00+00:00,0.067,0.190,0.298,0.466,2.979,3.212,4.375,4.375,1.131,0.231
2005-07-20 00:00:00+00:00,0.066,0.188,0.295,0.460,2.949,3.179,4.328,4.328,1.117,0.231
2005-07-21 00:00:00+00:00,0.066,0.187,0.293,0.459,2.921,3.148,4.284,4.284,1.124,0.231
2005-07-22 00:00:00+00:00,0.065,0.186,0.296,0.476,2.912,3.137,4.263,4.263,1.178,0.231
2005-07-23 00:00:00+00:00,0.065,0.187,0.300,0.492,2.915,3.138,4.253,4.253,1.221,0.231
2005-07-24 00:00:00+00:00,0.065,0.186,0.298,0.488,2.889,3.109,4.213,4.213,1.214,0.262
2005-07-25 00:00:00+00:00,0.064,0.184,0.295,0.481,2.859,3.076,4.168,4.168,1.198,0.262
2005-07-26 00:00:00+00:00,0.063,0.182,0.291,0.474,2.828,3.043,4.122,4.122,1.179,0.199
2005-07-27 00:00:00+00:00,0.063,0.180,0.288,0.468,2.807,3.020,4.086,4.086,1.161,0.199
2005-07-28 00:00:00+00:00,0.062,0.177,0.284,0.462,2.778,2.989,4.044,4.044,1.143,0.199
2005-07-29 00:00:00+00:00,0.061,0.175,0.281,0.456,2.749,2.958,4.000,4.000,1.125,0.199
2005-07-30 00:00:00+00:00,0.060,0.173,0.277,0.450,2.720,2.926,3.956,3.956,1.108,0.199
2005-07-31 00:00:00+00:00,0.060,0.171,0.274,0.444,2.700,2.904,3.923,3.923,1.091,0.199
2005-08-01 00:00:00+00:00,0.059,0.169,0.271,0.438,2.674,2.875,3.882,3.882,1.074,0.218
2005-08-02 00:00:00+00:00,0.058,0.167,0.267,0.433,2.646,2.845,3.841,3.841,1.058,0.231
2005-08-03 00:00:00+00:00,0.058,0.165,0.264,0.427,2.618,2.815,3.799,3.799,1.043,0.199
2005-08-04 00:00:00+00:00,0.057,0.163,0.261,0.422,2.614,2.809,3.786,3.786,1.028,0.199
2005-08-05 00:00:00+00:00,0.056,0.161,0.258,0.417,2.602,2.795,3.765,3.765,1.013,0.199
2005-08-06 00:00:00+00:00,0.056,0.159,0.255,0.412,2.576,2.766,3.725,3.725,1.000,0.199
2005-08-07 00:00:00+00:00,0.055,0.158,0.254,0.409,2.549,2.737,3.685,3.685,0.999,0.349
2005-08-08 00:00:00+00:00,0.055,0.158,0.252,0.407,2.532,2.719,3.656,3.656,0.998,0.305
2005-08-09 00:00:00+00:00,0.054,0.156,0.250,0.402,2.508,2.693,3.620,3.620,0.985,0.305
2005-08-10 00:00:00+00:00,0.054,0.154,0.247,0.397,2.483,2.666,3.583,3.583,0.972,0.218
2005-08-11 00:00:00+00:00,0.053,0.152,0.244,0.392,2.458,2.639,3.546,3.546,0.958,0.218
2005-08-12 00:00:00+00:00,0.053,0.151,0.241,0.387,2.443,2.622,3.519,3.519,0.945,0.218
2005-08-13 00:00:00+00:00,0.052,0.149,0.238,0.383,2.420,2.597,3.484,3.484,0.932,0.274
2005-08-14 00:00:00+00:00,0.051,0.147,0.235,0.378,2.397,2.571,3.449,3.449,0.919,0.274
2005-08-15 00:00:00+00:00,0.051,0.145,0.233,0.374,2.373,2.546,3.414,3.414,0.907,0.274
2005-08-16 00:00:00+00:00,0.050,0.144,0.230,0.369,2.389,2.560,3.427,3.427,0.895,0.274
2005-08-17 00:00:00+00:00,0.050,0.142,0.227,0.365,2.396,2.566,3.432,3.432,0.883,0.231
2005-08-18 00:00:00+00:00,0.049,0.141,0.225,0.361,2.373,2.540,3.397,3.397,0.871,0.231
2005-08-19 00:00:00+00:00,0.049,0.139,0.222,0.357,2.348,2.514,3.361,3.361,0.860,0.231
2005-08-20 00:00:00+00:00,0.048,0.138,0.220,0.353,2.334,2.498,3.335,3.335,0.849,0.231
2005-08-21 00:00:00+00:00,0.047,0.136,0.217,0.349,2.312,2.474,3.303,3.303,0.838,0.231
2005-08-22 00:00:00+00:00,0.047,0.135,0.215,0.345,2.289,2.450,3.269,3.269,0.828,0.231
2005-08-23 00:00:00+00:00,0.046,0.133,0.213,0.341,2.266,2.425,3.235,3.235,0.819,0.231
2005-08-24 00:00:00+00:00,0.046,0.132,0.210,0.337,2.254,2.412,3.214,3.214,0.811,0.262
2005-08-25 00:00:00+00:00,0.045,0.130,0.208,0.333,2.235,2.391,3.185,3.185,0.803,0.262
